gene_name,HH003_D_SA_S7
AC003071.2,3.0
AL035633.1,6.0
ZBTB6,121.0
AL138789.1,1.234
CDKN2AIPNLP2,3.0
AC080079.1,7.065
AP000619.1,7.0
TBXAS1,870.8
SPRR2C,0.0
COX7B2,7.0
AC091849.2,3.0
FO393419.2,34.425
MS4A10,74.83800000000001
MIR4465,0.0
AC215219.1,28.323
ASB3,4481.846
RNU6-1101P,0.0
AL355301.1,0.0
AC007029.1,1.0
LINC01658,8.0
AC079776.4,1.755
ESX1,6.0
MIR4451,0.0
AC114786.2,19.732
NMD3P1,10.347000000000001
AC016831.6,156.162
RAB4A,87.18
GLIPR1L2,476.18
AC010738.1,23.0
AC084116.1,2.0
Z97198.1,9.0
ZNF878,18.0
MKRN2OS,26.496000000000002
PPEF2,131.547
LINC01297,5964.348000000001
BNIP3P23,8.613999999999999
OR6N1,43.0
IGHV2-5,7.814
AC010967.3,7.0
LRRTM4,251.051
RPL12P17,4.513999999999999
SEMA3D,129.564
DECR1,532.208
AC092828.1,127.02799999999999
AL355297.1,1.001
MIR4322,0.0
GOLGA6A,77.19999999999999
MTF1,500.99
AGER,116.0
ANKRD20A17P,120.448
AC008705.1,7.0
AC026320.2,6.0
TMEM37,22.0
SLFN11,313.86
AC008565.1,105.70299999999999
GPR119,2.0
CEACAMP5,2.0
MIRLET7F1,0.0
AC008652.1,7.0
AL353681.1,8.896
AC011979.1,2.197
C1orf68,5.0
C22orf31,3.0
ARMC12,12.0
MIR6837,0.0
AL135901.1,5.0
AC127455.1,0.0
AC116025.2,3.0
TRIM46,52.535
RAPGEF4,110.60199999999999
AC010719.1,12.0
HGSNAT,348.31999999999994
IMMP1LP3,2.0
AL359538.1,27.866999999999997
AL691482.3,0.0
AL669970.1,0.0
MIR3122,0.0
ZNF503-AS2,18.302
AL159987.1,1.0
AC109811.1,23.0
NPR2,41.903
RN7SL4P,247.03
AC084783.1,21.0
AP001208.1,4.0
AC013565.2,1.0
RNU6-1311P,1.0
KRTAP24-1,14.0
ZNF736P7Y,2.0
SNORA8,202.716
C18orf32,446.5059999999999
PABPN1,288.0
AC243756.1,10.058
TMEM261P1,9.0
HSPA12A,54.94499999999999
AC243591.1,5.468
MIR4793,0.0
GAK,371.46299999999997
EEF1A1P10,18.046
SORL1,14440.628000000002
AC011008.2,20.0
SNORD83A,12.0
RPS27P1,3.0
HMGN2P16,1.0
MIR6809,1.0
ADI1P3,9.0
snoZ278,0.883
CASC15,333.841
KPNA6,509.88
LINC01701,5.0
AP002791.1,4.0
CTSLP4,0.0
AC004930.1,2.0
RNU6-527P,5.0
RNA5SP515,0.0
AC079763.1,12.0
VENTXP6,2.0
ZNF836,171.55700000000002
AC106872.11,3.0
AC068987.4,0.0
LINC02285,8.0
AC130365.2,8.577
FAM186B,34.818
AL139254.2,16.299
AC008946.1,123.488
AL160153.1,3.0439999999999996
AP005136.2,44.18899999999999
AP000233.1,6.0
FAM86EP,19.872
LINC01809,12.0
AC104445.1,10.0
NOA1,82.287
AL118516.1,6.0
SMAD7,62.001
TUBB8P1,5.0
DOK5,23.0
AC005034.2,10.0
AHSP,56.998999999999995
CSNK1A1L,170.146
OSTCP2,0.0
BOD1,46.858000000000004
LINC02409,6.0
AP001360.1,4.0
MIR376A2,0.0
FABP9,13.0
RPUSD2,54.255
AL157871.4,0.0
NECAP2,297.589
AC019163.1,7.449
AP002008.3,37.209
TCP10L,15.216999999999999
AC073614.1,1.0
RNU6-566P,0.0
AC119674.2,7.774000000000001
LAP3P2,9.314
AC134050.1,10.0
AC092053.3,96.0
TRGJP1,1.0
AL157935.1,53.04600000000001
SPATA45,6.0
FAM185A,256.827
AC095056.1,1.0
AP000552.3,0.0
TARDBPP2,16.445
INCA1,13.538
WT1-AS_2,1.0
LINC01527,34.0
RECK,124.119
CAP2,33.0
N4BP1,605.001
ZNF859P,16.0
AC020910.4,0.0
WWC3-AS1,15.0
ZDHHC20P2,1.0
HBA2,50125.428
ISY1,167.09
MIR572,0.0
AC063962.1,4.0
AC073046.2,6.0
KRTAP10-8,4.0
CYFIP2,750.289
TBX5-AS1,43.0
MIR7515,0.0
GPR161,112.632
RNA5SP233,2.0
AC008687.1,0.0
KBTBD2,490.757
AL359915.1,6.0
TARDBPP1,14.0
TAGAP,625.282
PTRHD1,26.187000000000005
MIR4476,0.0
UBFD1,157.885
ALOX15B,22.283
HSPE1P23,1.0
C5orf30,57.0
SLC26A4-AS1,108.776
AL359747.1,11.0
MTCO1P43,4.0
AL033523.1,1.0
ADRM1,19.0
AL391335.1,2.0340000000000003
AC009035.1,350.67699999999996
AC011466.2,0.0
ZNF90P3,61.291000000000004
AL132709.1,8.0
AC103988.2,13.022
AC084757.1,9.414
AP003717.1,1.102
LINC01502,49.885
BX248415.1,0.0
PRODH,129.293
PSME2,81.714
AC145124.1,115.399
RHBDF1P1,8.0
AL445687.1,0.0
AC011899.3,8.0
AC087752.1,17.414
AC112656.1,2.032
AP001180.2,1.78
ZNF33BP1,22.0
AC010655.3,5.0
AC093870.1,2.0
RN7SL313P,6.945
RAD51-AS1,282.986
PSMD7,110.223
SGCD,100.99999999999999
CR383656.9,6.393
AC109635.4,15.439
SLC5A4,19.0
AC060788.1,14.0
SP100,1636.4340000000002
BVES-AS1,27.0
AC090673.2,1.0
AC005972.2,5.0
AC069542.1,13.0
MIR4329,0.0
RN7SKP167,1.0
AC245884.7,0.0
GCNT7,100.596
MIR940,0.0
NKX2-8,2.0
AC092546.1,10.0
INAVA,106.54400000000001
AC011700.1,18.637999999999998
DLEU1_1,14.526
TIMELESS,105.65599999999999
AL358333.1,19.0
HSPE1,49.582
AC010608.1,4.0
TCF7L1,79.678
GPR22,61.0
OR1B1,11.0
FABP6,30.0
AMIGO1,51.0
AVP,0.0
AC074011.1,10.0
AC004449.1,5.0
AL162725.1,1.0
AL031681.1,1.0
FLJ38576,20.0
NACAD,32.0
TRMT112P4,5.0
DKK2,40.0
LMBR1,554.2040000000001
LINC01197,129.965
AC092329.4,229.089
AL355607.2,37.179
ESYT3,152.88600000000002
Z84721.1,3.0
AL079307.1,731.679
MIR4760,1.0
SNORD115-38,1.0
TXNP5,8.121
FAS-AS1,9.0
TRMT61B,42.778000000000006
AC025016.1,14.0
AL589823.1,0.0
IQSEC3P1,1.0
MYOM1,116.72099999999999
CAMK2A,79.958
MRPS15,116.222
LINC02393,26.247
RGS9BP,11.597000000000001
AC239800.4,5.553999999999999
AC133644.1,16.345
AC022424.1,5.0
AC009276.1,9.0
PLCZ1,45.003
AL512638.1,7.0
AC006213.6,334.216
AC004053.1,7.0
TTC33,135.328
PPL,140.0
AC069528.1,13.000000000000002
AL157834.1,22.604
AC007279.1,6.0
TXNDC11,162.306
GM2AP2,8.0
MAST2,97.143
ASTN1,71.0
PROK1,6.0
IL17A,22.0
CDRT15L2,9.0
AL590302.1,3.8510000000000004
MPHOSPH9,288.606
RN7SL379P,4.877
AC026719.1,1.0
KCNA3,64.0
ELOCP18,7.0
C6orf106,200.788
CHN2,279.89
AC087442.1,1.0
AC025263.2,3.045
RPS3AP29,16.39
NFKBID,130.395
POLR2H,65.628
VTA1,233.81
AC008406.2,8.0
AC015712.4,2.333
AC138761.4,197.82700000000003
HMGB1P13,10.0
AC242426.3,89.28800000000001
AL589843.1,0.0
F9,29.0
SLC17A6,54.115
RPL7AP56,7.0
CTNNBIP1,10.188
AP001264.1,9.0
MIR4802,9.0
AP005121.1,37.0
AC006363.1,13.0
AL365356.5,1.0
LRRC4C,49.592999999999996
AC073335.1,3.0
CASK-AS1,3.8760000000000003
HOXA7,15.068999999999999
AL445685.1,3.555
AP001189.6,2.096
RPL31P54,6.0
AC100818.1,40.931
RNU6-697P,4.0
SIAH2-AS1,7.127999999999999
SAMMSON,515.8990000000001
RNA5SP456,0.0
HDGFL2,94.269
AC008764.4,2.717
HSF2BP,10.0
AL109741.1,2.0
RNU6-583P,1.0
RPL23AP45,0.0
CGNL1,133.07799999999997
TMEM244,11.0
RN7SKP71,3.625
ANKRD19P,34.077999999999996
AL365436.2,2.0
CLEC3A,122.458
AC011495.2,3.286
HEMGN,299.944
TSPAN14,923.645
RPL7P37,1.182
AP001002.2,9.025
NUCB1-AS1,2.0
AP000238.1,4.0
AC090115.4,2.0
ANOS2P,25.489
AC138915.4,271.24
CU639417.2,12.016
AL606490.1,6.171
IMPDH1,216.19300000000004
AL365503.1,18.0
COX4I2,3.0
GK2,15.0
SERPING1,41.001000000000005
AP000692.2,5.011
LINC02558,17.266
AC008723.1,6.94
LTBP1,145.0
AP001858.2,2.0
LINC01625,8.0
AC011389.2,6.0
AC005702.4,1.3459999999999999
NOL8,213.79399999999998
TRAPPC1,65.0
TRPC7,19.0
AC006530.1,14.0
GLRX3,232.357
HSPA8P20,3.0
GFPT1,340.774
MEP1AP1,8.408999999999999
ZNF271P,186.713
RN7SKP236,6.841
AL035252.2,19.000000000000004
OR4D12P,9.664
AP003171.3,8.003
AC138207.5,25.962
MIR208A,0.0
MIR181A1,2.0
MIR4657,0.0
WNT7A,52.946000000000005
IPO11,153.03000000000003
AC091808.1,6.084
ISCA1P6,0.0
MIR6084,0.0
CTD-2270F17.1,36.36
MECOM,858.9229999999999
AC002375.1,41.753
AP000911.4,3.0
AL158151.3,0.0
AC096772.1,7.6370000000000005
CCPG1,1511.0600000000002
MIR122,0.0
AC123912.4,52.0
AC006538.1,41.794
AC006019.3,0.0
AC092832.2,1.0
AL135924.1,2.0
AL031770.1,16.0
SMIM12,342.99
ZNF311,39.00000000000001
RNU6-708P,0.0
POM121L6P,2.298
AC110288.1,24.0
AC009238.3,0.0
MTCYBP18,34.02
LINC02319,2.0
ZNF33A,668.24
YWHABP1,2.0
FAHD2A,99.125
AC096588.1,34.194
AC117503.4,27.589000000000002
AL590240.1,2.0
IGHVII-74-1,1.0
MIR133B,2.0
BBS1,121.818
MIR518B,0.0
NDUFA5P5,7.0
RPS6KA2,78.0
AC124854.1,23.409000000000002
HSPA8P19,23.0
AC010329.1,684.9939999999999
OR9R1P,20.0
CU633906.4,0.0
AC099062.1,111.934
LINC01781,11.557
DEFB4B,0.0
CU634019.5,11.633
BRS3,10.0
AL031584.1,0.0
AC008739.3,2.0
NDRG1,246.99900000000002
AC079015.1,44.981
LRP4,70.304
AC133550.2,24.469
RNU6-1138P,0.0
TMEM196,37.0
SLC6A7,40.0
RNU6-444P,2.0
AC074087.1,9.0
TMCC2,72.99999999999999
CNOT6L,632.179
RNGTT,207.355
MIR7704,0.0
AL356441.2,2.112
MTR,433.079
RPS15P5,3.0
C6orf120,86.31700000000001
IGHJ4,13.39
KCNMB4,80.35499999999999
SNORD115-7,0.0
AC006504.2,1.0
MIR144,0.0
AC007551.1,8.0
NOS2,29.0
AC011193.1,1.0
ZNF202,54.001
AL159166.1,0.0
AL359704.2,6.0
AL138759.1,5.784
AL357552.1,3.0
AC114973.1,2.0
RSU1,371.597
EYA4,97.0
CHFR,691.846
AL591074.1,20.026
AL590652.1,11.0
AC010998.2,29.523000000000003
RN7SKP256,1.0
TAS1R2,6.5089999999999995
AC126124.1,1.0
KRT25,14.0
RPL35AP3,2.0
GDAP2,683.0590000000001
IGHV1OR15-2,2.295
HOMER1,62.0
AC104966.1,24.511999999999997
AL391669.1,1.0
SLC47A1,159.972
AC063926.2,4.0
NDUFA5P10,1.0
ERN2,62.114000000000004
TRAPPC12,497.568
RPL34P17,1.0
AL158834.1,22.793000000000003
IGLV3-30,1.0
AC096577.2,0.0
L34079.2,7.0
RPL7P38,6.0
STRADA,452.54399999999987
AL512288.2,8.0
MRPS25,213.15300000000002
AL391119.1,7.007999999999999
AC016710.1,8.0
COPS8P3,5.0
SIX1,42.164
SIGLEC30P,3.0
AC016696.1,3.0
AC012594.1,207.213
CYB5R3,148.865
AC004911.1,5.0
AC022098.1,381.655
Z75746.1,7.042000000000001
GRAMD1C,161.92700000000002
SNORA63D,8.0
CLEC4F,17.0
ZNF703,31.134
RSF1,604.422
AC113430.1,3.0
AC108751.4,59.839
RNU6-987P,3.0
MYLK-AS1,7.000000000000001
EIF4EBP1,12.0
PLD1,351.967
NFYA,261.75600000000003
AC010624.2,5.439
MYOZ3,54.539
MIR3616,0.0
ARHGEF3-AS1,4.0
LY6D,6.0
TEX22,24.0
ATP8A2P3,39.683
VDAC1P12,10.0
AL355602.1,65.741
TMEM163,61.0
AC078785.3,3.0
AC092769.1,63.28
AC087499.7,0.0
AP000347.1,300.73400000000004
COL5A1,60.0
PSENEN,37.762
DNMT1,250.48999999999995
RNU4-46P,0.0
CCL3L3,6.0
RNU7-125P,4.0
GUSBP1,217.46599999999998
RPP40,19.001
MIR548O,0.0
AL080243.2,3.074
NME7,737.034
AC011824.1,7.2829999999999995
OR2T1,21.0
NCR2,6.0
AP002840.2,16.0
ISG20,325.02
AC090376.1,10.449000000000002
OR52P1P,7.0
MIR4290,1.0
KCTD8,13.0
OR14K1,4.0
AC011853.2,8.0
RNY4P29,0.0
AC133963.1,1.0
C15orf54,62.254
AL137074.1,5.0
GALNT14,73.0
AC018685.2,4.0
AC034229.1,88.87100000000001
MIR4651,0.0
AC009313.1,16.0
RNA5SP443,2.0
C2orf80,33.603
AC035140.1,2.0
AC006305.2,10.0
AC133555.4,9.488999999999999
TPTE2,43.779
AC132938.1,26.18
AC005702.5,9.0
AC007274.2,1.0
AC125232.2,4.243
AC090515.4,1.3159999999999998
GIT2,1010.3209999999999
AC015969.1,85.036
RNU6-885P,0.0
TSPAN33,21.0
TADA1,67.0
GK-AS1,64.737
RNA5SP272,0.0
AC134684.1,7.151
CA3-AS1,7.0
AC010285.2,12.0
THAP12P6,15.0
AC009119.3,6.0
AC108693.2,3.13
AC007238.1,27.293000000000003
AC010301.1,14.0
AL662899.3,83.41
HSP90AA4P,26.412
HSD17B2,475.991
SNX18P3,215.481
AL355300.1,3.0
AC073488.3,4.02
IP6K2,246.99200000000002
LINC01565,28.957
GINS2,72.909
AC134698.3,5.0
NF1P6,38.693000000000005
AL359742.1,10.0
ZSCAN12,101.78800000000001
KCNK18,17.0
TRBV27,5.0
AL031429.1,27.0
TMEM198,21.0
AC092332.1,16.0
TMEM143,70.752
AL391883.1,4.0
CMC2,468.62299999999993
IGHD1OR15-1A,0.0
LINC02527,7.0
AGTR2,16.0
AC073324.1,10.0
AC114485.1,40.315
AC005840.4,14.847999999999999
AL117332.1,10.690999999999999
PRICKLE2-AS2,7.0
LRRFIP1P1,31.344
MDK,5.0
RN7SKP95,39.917
RNA5SP54,0.0
AC134043.1,8.0
ACADVL,126.999
AC093591.2,54.618
SNORD114-27,0.0
ARRDC4,122.0
COMMD10,74.28999999999999
AC005943.1,0.0
QRFP,14.0
PHF11,299.092
MIR4705,3.0
AC083843.1,17.0
AC091198.1,47.547
ZNF853,21.0
PKD1L1,86.0
RNU7-38P,2.0
OR10T1P,4.0
ZNF717,267.408
HOXC13,9.0
TMEM201,35.999
ABCE1,188.34799999999998
AC112503.1,0.0
MIR4707,0.0
NKX2-5,3.0
RNU6-1044P,0.0
HDAC1,148.001
TIA1,520.4599999999999
AC007000.2,86.0
AC138331.1,4.0
HAL,467.001
AC244517.3,32.539
AC009879.1,99.65
RNU6-1288P,4.0
VANGL1,83.0
AC027271.1,10.0
AL162586.1,35.588
AL355355.1,68.309
AL359710.1,16.0
AC127164.1,63.97
AL391058.1,35.328
AC093331.2,4.0
C14orf144,13.88
RN7SL210P,15.277999999999999
RNU6-1161P,2.0
TPD52L2,269.929
AKAP1,60.001000000000005
C2CD2L,368.99600000000004
IL1R1,332.13
PHKG1P1,1.0490000000000002
MIR106B,0.0
AC112722.1,4.0
AC073342.1,6.64
RCC2P6,4.133
U73023.1,5.0
TRIM24,286.27500000000003
AC113420.1,24.0
AQP2,19.0
TSPAN13,32.0
DEFB131E,41.0
EEF1A1P26,13.0
NPM1P5,20.051
KRT8P30,1.0
MTCYBP6,1.0
IGKV2D-30,0.0
ZKSCAN2,87.00099999999999
AC021733.1,14.127
MIR514A1,5.0
RN7SL254P,26.143
SNED1,78.22800000000001
ADGRB1,27.0
FLJ21408,151.033
AC092610.1,0.0
RFLNB,572.742
CEACAMP9,1.204
OR1F12,9.0
GDI1,273.001
RNF216,252.813
AL512328.1,22.0
NAPA-AS1,41.105000000000004
AC025244.1,18.014
RNU4-33P,4.0
UGT2B10,19.666
AL359711.2,12.0
AC004866.2,5.0
OPN1SW,14.0
GLUD1P4,11.0
DDX3X,2547.2479999999996
NCBP1,369.373
RPL23AP12,0.0
BTG3-AS1,13.0
AC005358.2,116.698
AC034238.3,44.033
CNGA4,19.0
MIR520B,0.0
AC091564.2,0.0
MIR8052,0.0
IGHV1-24,8.264
PAQR9,48.0
AC022140.1,269.795
WISP1-OT1,5.397
RN7SL865P,10.0
AC008753.1,4.047
KIF4B,37.485
PDIA2,8.0
SPATA19,7.0
PCSK6-AS1,21.176
C3orf84,5.0
AC020916.1,197.764
IGF1,21.114
AL023773.2,1.0
AC092378.1,70.45
AL133173.1,1.06
AC025423.1,15.0
CCDC189,5.361
PHF13,38.0
LINC01887,2.5669999999999997
CYB5R2,114.08800000000001
CLDN10-AS1,14.0
DUXAP10,252.464
CCDC74B,23.701
ISCUP1,2.0
AC004678.1,8.0
IL1RAPL2,10.999999999999998
AC021739.5,7.744
OR4M2,0.0
LINC01309,5.0
RNA5SP432,2.0
ZNF513,33.455
AC010997.5,4.0
MFAP1,48.0
AP000350.4,0.0
AC010320.1,34.427
AC067956.1,20.0
AC145207.7,32.891999999999996
USF1,195.39100000000002
TAF1C,62.998999999999995
HOXD-AS2,5.0
TIGD2,45.0
ANKRD61,20.0
TSSC4,32.998999999999995
PRCD,35.565
FAM90A13P,0.0
RNA5SP354,3.0
AKT1,204.578
AL935212.1,19.470000000000002
PCNPP1,14.0
MESD,301.595
ANGPTL6,10.926
AFAP1,186.23199999999997
SUSD1,218.001
ZNF536,57.23
MIR5581,0.0
DRAXINP1,1.0
OR4K7P,10.716
NDE1P2,51.553999999999995
CHRNA5,87.095
AC010385.2,2.0
SAC3D1,12.0
AC148477.6,6.0
RNA5SP474,2.0
AC096664.1,7.0
SCAMP4,260.611
AC007998.5,1.0
AC118282.3,0.0
FBXW11P1,12.151
ZNF849P,10.637
AC113195.1,0.0
AK4P6,5.279
HAGH,267.05199999999996
CA6,119.738
TRIM66,355.311
AL450326.1,41.424
CEACAM6,68.246
AP001542.1,4.0
AC092580.3,2.0
ZFP14,307.36400000000003
RAP1BP1,9.049
ARHGAP39,18.0
AC087623.2,2.0
LINC01053,20.0
TCF4-AS1,1.0
DDX21,203.806
AC136475.8,43.0
RIMKLB,167.92699999999996
ZNF443,33.742
TMEM35A,35.248000000000005
CCDC17,43.0
FOCAD-AS1,3.0
AC090227.1,0.0
AC008739.2,3.0
RN7SL260P,7.236000000000001
AC007308.1,12.389000000000001
AC005696.4,45.4
GATA5,16.0
AL121576.1,1.0
CTAGE4,80.45
AL160270.1,7.697
SGO1P1,22.0
AP001605.1,31.0
LCE1C,6.533
GPR101,2.0
AC004906.1,9.895
RNA5SP176,0.0
ACTL9,0.0
AL354761.2,1.0
ANKRD30A,71.0
AC064853.6,2.1390000000000002
IL31RA,61.36
AC024601.1,6.0
TMEM100,33.001000000000005
IER5L,18.0
AL139413.1,1.0
RN7SL202P,35.994
TUBB8P2,8.0
RN7SL536P,0.0
CINP,187.60600000000002
MTCO3P24,17.0
AL355390.2,0.0
ZC3HAV1,837.0750000000002
TMEM233,35.809
TUBB1P2,0.0
AC008013.1,168.133
RPS3AP1,3.0
AC104129.1,19.601
AP000842.4,14.831
MED18,117.11999999999999
HMGN1P35,3.069
LINC00433,16.0
UBTD1,18.0
AC096564.2,123.40700000000001
REV3L,2847.3100000000004
GPR180,158.0
AC083801.1,1.0
ENAM,114.595
RNU6-225P,1.001
RN7SL146P,8.0
RNU6-56P,0.0
RNU6-50P,0.0
AC092168.2,6.0
AC022874.1,10.0
AC009404.1,131.58100000000002
PYCR3,80.12599999999999
TRIML1,10.0
BX088651.1,0.0
AC018692.2,6.0
AC009478.1,7.11
LINC02042,76.007
AC008080.1,15.0
AL603910.1,13.389000000000001
TM4SF5,2.0
AC022916.3,12.445
ESF1,63.0
AL161729.1,10.245999999999999
FRG2MP,7.26
SHROOM3,117.02599999999998
IGHVII-1-1,2.0
OR5BN1P,22.748
CD3D,26.0
LINC00424,5.0
CCR1,209.0
PUS1,210.64000000000004
RN7SL166P,29.863000000000003
MS4A1,268.999
AC243773.1,0.0
LINC01896,18.0
PRKACB,209.00000000000003
C19orf60,178.052
MIR519E,0.0
AC100778.1,20.0
PCDH18,44.999
SAR1B,1122.938
SEPT4,167.75099999999998
AC004846.1,26.369
CTNND2,55.0
AL117336.3,378.01000000000005
AC012366.1,0.0
AC244502.3,0.0
YWHAEP7,15.289
DDOST,155.725
AF117829.1,163.41699999999997
AL592114.3,0.0
LINC00375,13.0
H6PD,369.297
AL021939.1,6.0920000000000005
PNPLA8,251.22400000000002
AP000523.1,9.812000000000001
AL008638.2,34.0
FMNL1,895.0070000000001
ZIM3,60.706
AC092143.3,16.369
RELB,36.0
AC084855.1,0.0
TRIM51JP,12.991
SH3BGRL2,209.0
SARS2,16.0
ADH5P2,9.0
PPIAP2,7.081
PPIH,39.00000000000001
AC068413.1,18.62
Z97192.2,1036.866
ATP5A1,1073.531
AC236972.2,0.0
AC023301.1,20.0
AC005264.1,16.754
RNU6-508P,2.0
ZBTB12,25.0
PIK3CD-AS2,77.76100000000001
DOK1,91.001
RNU7-95P,0.0
RELA,126.34299999999999
RN7SL352P,0.0
AC069148.1,12.0
DDTP1,6.0
AC093607.1,59.355999999999995
TNP2,36.0
PLBD1,1200.9569999999999
AC110760.1,5.0
AL023583.1,32.0
AC011228.1,18.0
HIST3H2A,5.0
UGGT1,840.947
MTCO3P4,30.314
MIR5090,0.0
PMPCAP1,5.0
AC087752.2,1.0
MTNR1B,15.0
AL354696.1,28.0
FAM74A6,46.702
AC018437.2,4.0
AC127459.1,0.0
MIR3156-1,0.0
AC020922.1,11.647
RNU6-965P,4.0
AL121949.3,3.0
CXCL6,26.0
AC018730.2,7.0
BDH2P1,3.487
RNU6-632P,7.0
TRABD2A,415.93299999999994
CLEC9A,44.548
AC139495.3,269.069
GAPDHP56,8.0
APOL3,158.00100000000003
AC002056.1,6.442
MIR3198-1,0.0
MRPL43,53.260000000000005
XIRP2,157.00099999999998
AC092819.1,11.0
SERPINA9,31.232999999999997
AP001269.3,1.0
AL096816.1,39.0
RNU6-381P,3.0
RNU6-352P,3.0
CHKB-AS1,5.0
BAK1,46.168
AC093281.1,35.55
RNA5SP396,0.0
AC009053.4,0.0
PSMG1,39.821
FIBP,81.37
RPL18AP8,5.0
LINC02443,12.999999999999998
LINC01730,14.755999999999998
AC003685.2,1.0
AC092675.1,9.0
THSD7A,132.779
MIR4435-1,3.0
AC034154.1,94.186
BTBD10P2,20.0
LINC01508,15.0
TDRKH,40.00000000000001
AP000889.1,11.0
AL513323.1,35.154
SHROOM4,163.909
AL391422.3,44.0
PCOLCE-AS1,22.084
NDUFAF4,81.0
PTGFR,51.0
CAPZA1,1164.7050000000002
AC084824.2,4.0
ZSCAN18,120.401
GLIS3-AS1,17.0
AL365265.1,0.0
SLC9A8,305.99999999999994
AL591222.2,7.0
FTH1P8,4.7
RN7SL337P,12.469000000000001
SRP14-AS1,76.70200000000001
AC073111.3,0.0
AC090409.2,5.524
AP001439.1,6.0
RRAGC,201.892
CD2AP,198.52399999999994
HNRNPCL2,10.066
SIGIRR,29.0
AL139286.1,13.0
OR8I2,13.0
AC026356.2,67.191
KLRB1,33.275999999999996
SLC43A3,121.449
RPS27L,553.987
SLC9A3R1,134.001
CD55,1234.6139999999998
ADGRA2,40.957
HMGB1P9,7.0
GGCT,33.225
AC007529.2,14.0
AL110115.1,7.0
MIR4326,1.0
PORCN,25.0
SCFD2,64.0
AC006557.3,0.0
OR8K1,10.0
AL139300.1,4.417
RPL34P34,4.0
FGF7P3,106.554
SAP18P2,11.0
PUM2,901.001
HBG1,218.488
AC116667.1,65.0
AC060814.5,22.829
TAF7L,28.866999999999997
C1orf167,36.924
RPS15AP40,2.043
WDR72,228.31300000000005
FGD2,399.28900000000004
AC008985.1,127.61200000000001
BNIP3P29,3.0
LINC02468,4.0
ZBTB38,454.15400000000005
TBC1D31,246.143
FALEC,10.255999999999998
ZAP70,67.00099999999999
PYCR1,8.0
MIR4299,3.0
RPS7P10,4.84
LIPJ,64.0
RPL13AP17,19.0
ACAP2-IT1,36.0
AC020549.2,5.0
MID1,57.103
RBMX2P4,4.0
C8orf86,72.553
AP002986.1,31.0
AL161651.1,3.0
LINC02390,18.0
GS1-600G8.3,3.427
CA3,14.0
AC012360.1,10.0
SNORD96B,1.0
HSP90B1,451.622
TRDV3,5.0
CD59,242.744
AC007448.1,0.0
CASTOR2,17.474
SPRY4-IT1,14.036
AP003327.1,1.0
RNU6ATAC40P,1.0
MIR1225,1.0
FOCAD,212.68400000000003
MED24,124.68699999999998
AC004233.2,18.349
TRDMT1,329.899
CXCL12,58.0
AC003965.1,8.0
AC113404.1,25.398000000000003
AL449403.2,39.0
FAM86HP,1.0
RN7SL334P,5.0
RNU6-919P,0.0
RPL10P3,5.156000000000001
AC004936.1,2.0
GDI2P2,6.832999999999999
AC100871.1,12.0
MIR4480,2.0
AC008878.2,0.0
AC012508.1,354.63699999999994
AC007450.1,3.0
FDPS,96.10699999999999
IGKV2-23,3.4760000000000004
DDX12P,12.025
AL161719.1,3.0
CLEC12A,1216.193
AC138305.1,17.0
LINC00564,28.548000000000002
SS18L2P2,2.0
BANF1P5,8.0
LINC01040,4.0
ITM2C,38.0
IGKV6D-41,4.0
KBTBD11-OT1,13.0
TEX36,6.0
AL135933.1,7.0
AC124312.2,12.833
MTUS2,53.99999999999999
PRDM12,5.0
MMP25,625.703
PTPMT1,26.419999999999998
PRELID2,145.20600000000002
AF279873.2,10.066
AC011900.1,25.0
AC026786.1,0.0
AC007347.2,52.84
AC245452.2,7.4670000000000005
MIR6737,0.0
KCNK15,13.914000000000001
ACTR1A,554.7849999999999
RNF126,33.381
MIR517B,0.0
AC105285.1,96.92
HSFY1,54.547
RN7SKP123,2.0
FBRS,276.999
MRPL53,33.001
AC005229.3,4.0
RNF19B,419.0
DPCD,17.162
AC009119.2,40.62
BDH2,35.514
EHF,42.0
LINC01950,30.28
OR52J3,12.0
FAM197Y6,84.61600000000001
AC136475.1,237.904
OR2T5,0.0
AP001205.1,0.0
OR7A2P,12.204
LINC01150,27.193
SEC61G,51.041000000000004
RNU4-39P,1.02
AC093864.1,11.0
RNA5SP270,1.0
NUS1,280.361
AC007406.4,2.0
AC087241.1,97.941
AC068587.3,0.0
ERFE,37.724
RNY3P7,6.0
RPL5P32,2.883
C14orf2,227.86200000000002
VGF,10.0
DLGAP1-AS3,19.0
AC013269.1,3.105
AC092338.2,32.866
RNU6-742P,3.623
DUXAP2,2.0
PTOV1-AS1,111.62
AL121910.1,3.0
Z83313.1,5.0
RPL7P35,6.0
GOLGA8DP,12.436
FNIP2,184.86
SNORA80A,11.949000000000002
EXOSC7,108.65
AC024909.2,3.0
MRPL40P1,2.0
HSPA8P6,7.0
AL627230.6,13.047
AC036101.1,3.0
DCUN1D2-AS,10.0
RNU1-92P,2.0
SNORD111B,0.0
MCEMP1,167.0
AC092608.2,2.0
CCDC183-AS1,15.385
RNU6-759P,13.0
AC008406.1,1.0
RN7SL306P,5.0
ZNF625-ZNF20,0.0
ZNFX1,902.083
NUP210P1,11.0
AC009135.1,213.31599999999997
PARD3B,100.0
AC020915.1,360.17400000000004
AL049776.1,192.392
AL117329.2,1.0
SPTY2D1-AS1,27.954
FOXO1B,20.0
ENOPH1,40.0
