gene_name,HH003_R_SA_S9
FOXO3B,0.0
LINC01998,4.0
AL023495.1,6.8420000000000005
NIPA2P5,0.0
KCNIP2,2.0
AP000474.1,2.0
CUL1P1,2.0
OR4D2,1.0
CRMP1,6.0
CR381653.2,25.521
LINC01585,8.413
SLC16A13,0.0
ZSCAN5B,5.0
AP001017.1,0.0
RNU2-5P,1.0
LINC02414,0.0
TEN1,3.742
ETFRF1,3.0
BMS1P12,0.0
LINC00634,8.0
AC131956.1,1.0
RPL31P15,0.0
RNU6-175P,0.0
AC233728.2,0.0
NPM1P14,6.0
RNA5SP517,0.0
AC145285.6,0.0
AC068620.1,0.0
AC244035.3,2.0
SIDT1,31.08
ELOVL3,2.0
OR7E90P,0.0
TBXA2R,9.032
RN7SL113P,0.0
AC105910.1,1.0
MBNL2,20.0
MCHR1,3.0
NTM-AS1,5.0
AC034102.1,0.0
TMEM229B,11.257000000000001
C7orf34,2.0
RGS17,9.074
AC090987.1,0.0
C1orf167,6.494
AC009948.2,0.0
AP000880.1,5.0
MIR3926-2,0.0
AC019118.1,0.0
LINC02393,4.0
AL158801.2,0.0
RPL7AP6,0.0
COX6CP7,0.0
ZNF326,37.705999999999996
BCS1L,3.0
LINC01135,0.0
CHL1-AS2,0.0
AC079466.2,0.0
AL591767.3,0.0
VDAC2P1,1.0
RANP8,1.0
Z82170.1,0.0
CCNO,0.0
MIR3972,0.0
RNA5SP360,0.0
SPATA17,18.0
GRAPL,5.7330000000000005
AC012499.1,0.0
CHMP1B-AS1,1.0
COL8A2,1.0
AC103808.6,0.0
RGS6,8.0
MAP4,33.97
LINC02081,3.483
IGLJ3,0.0
GFM1,28.801
OR7E24,0.0
MT1P3,0.0
AC245427.2,0.0
ZNF429,9.993
AC133634.1,0.0
AC121338.1,0.0
VEZF1,24.237
URI1,18.001
PYGB,6.0
AC067945.3,0.0
ABCF3,8.0
DAOA-AS1_2,0.0
FP565171.1,1.0
AC073111.1,0.0
AC087164.1,2.282
ACE,9.083
RPSAP4,0.0
FAM20A,5.1579999999999995
LINC01560,1.0
PPM1J,4.0
PLSCR1,17.0
AC090502.2,0.0
RNU4-49P,1.0
BAIAP3,4.0
AC093084.1,0.0
AC239585.2,1.0
SMC1A,27.0
AC020909.3,0.0
LNX1-AS2,10.0
LHX6,8.0
MPTX1,1.0
CEBPZOS,24.61
AL359547.1,3.0
AC026250.1,6.4079999999999995
CARD8,130.047
AL356317.1,1.0
POMK,17.487000000000002
TEX28,1.0
ENDOG,0.0
AC126544.2,1.25
DIS3L2,12.249
RN7SL634P,0.0
SEC14L2,5.0
ADCY3,1.0
OR7H2P,0.0
FKBP11,14.016
MIR5693,0.0
POU4F1,13.0
AL953897.1,2.571
AC007382.1,7.0
CABS1,1.0
LINC00370,1.0
AC006338.1,3.0
CYB5AP5,0.0
RN7SL503P,1.041
EIF2AK1,82.294
TMEM40,10.658
AF186996.3,1.163
AC005828.7,4.0
ZNF513,2.0
RHOF,7.787
FAM138F,0.0
AC233279.1,0.0
AC110285.3,0.0
FAM230A,10.029
AC239367.2,2.0
OR51A5P,0.0
CRIP1,2.8510000000000004
ITIH2,6.0
USP12,223.0
NOL10,11.0
AC016575.1,0.0
BARD1,20.0
AC134508.1,6.38
MIR1273H,1.9780000000000002
CR788268.1,5.445
AP001198.1,8.16
AC073316.1,1.0
AL355916.3,0.0
AC092660.1,0.0
MTURN,60.236999999999995
SLC16A8,0.0
IPO13,2.0
AL356010.1,0.0
AC004253.1,0.0
LINC01669,1.0
ADAD1P2,0.0
AC073063.1,2.286
RNU6-212P,0.0
AC010531.3,6.564
AC026271.4,5.815
RNF25,1.0
AL161729.2,0.0
SERBP1P5,8.238999999999999
AC009271.1,1.608
AP003481.1,2.315
PTPRCAP,2.6319999999999997
AC026401.3,3.0
TOB2P1,1.0
OR4N2,2.481
EEF1A1P2,1.0
HSPE1P24,1.0
AC026770.1,0.0
ANKRD50,17.0
AL357874.1,0.0
STRN,44.655
ELOCP32,2.0
AL138957.1,1.0
AC103855.2,5.053000000000001
SEC14L1,200.652
TMEM138,29.381999999999998
AC138028.3,0.0
RNA5SP65,1.0
RNU6-794P,0.0
C11orf65,7.0
AC023830.2,14.805
RNU7-96P,0.0
SNORD62,0.0
POMGNT2,1.0
OXSM,3.0
AC099542.2,0.0
RPL23AP19,0.0
RHD,13.343
CR769775.3,0.0
EIF4EBP2P3,0.0
MIR3652,0.0
BCKDK,2.0
AC096919.1,0.0
DAOA-AS1_1,0.0
AC007773.1,0.0
ETNPPL,7.0
LCMT2,10.597999999999999
ERAS,0.0
AL133419.1,0.0
AC114546.4,0.0
LINC01108,3.0
HMGN2P39,0.0
RNU6-832P,0.0
RPL22,18.615
PMP22,1.0
ALOX15B,0.0
RN7SKP298,0.0
AC068787.1,2.0
AC019080.1,48.831
AC104850.1,0.0
SELENOP,7.0
AC108471.1,2.0
PSMB10,4.206
RNU4-66P,0.0
AC002511.2,1.0
PCDH9-AS1,0.0
PRKCI,12.317
C22orf31,0.0
MIR125A,0.0
PRC1-AS1,1.0
FGF7P3,11.505999999999998
STK38,41.0
RNU6-388P,0.5
AC018926.1,1.0
MT1P1,0.0
AC010168.2,76.07
AP002409.1,2.387
AC093206.1,0.0
FUT8-AS1,0.0
AC008694.1,2.0
AC005288.1,0.0
AL355810.1,1.0
GPS2P2,2.0
AC140504.1,1.0
AC037487.3,0.0
AL049794.2,0.0
AL163192.1,0.0
CENPUP2,2.0
CUBNP2,0.0
RMST_6,0.0
EEF1GP4,0.0
RNU6-67P,0.0
RNA5SP401,0.0
RNA5SP211,1.0
MAGEE2,0.0
ERVW-1,138.909
AC005034.3,3.0
FLJ40288,0.0
LINC02203,3.52
KDM2A,68.591
RNU6-430P,0.0
KITLG,4.0
ARSB,12.792
FBXW2,88.41199999999999
SNORD127,0.0
GSTA2,2.0
RN7SL368P,0.0
MACROD2,27.929000000000002
HSFX2,0.0
AL355990.1,0.0
SLC30A5,19.349999999999998
MIR95,0.0
AC090897.2,0.0
ZNF619,12.029000000000002
TMEM106A,30.358
KIR2DS4,3.195
AL360181.3,0.0
HNRNPA1P25,0.0
NUP155,22.771
AC092683.1,89.66
ANKRD20A19P,21.055999999999997
AC092042.2,0.0
IGKV1OR1-1,0.0
AC105389.2,0.0
AL357033.4,0.0
RPL3P10,1.0
AC022509.4,1.0
SPAG16,21.016
AC010457.1,0.0
AC136601.2,1.0
TPPP3,3.0
HNRNPA1P33,3.0
AL031584.2,0.0
ARMC9,32.322
USP11,1.0
LINC00933,6.274
DSC3,13.055
DDX42,15.0
LARP7P4,1.0
PDGFRB,2.0
ABBA01040607.1,0.0
AC026434.1,0.0
ATP1A3,5.109999999999999
AL513122.1,0.0
LRRFIP2,48.719
OR5AL2P,0.0
AC007541.1,2.0
FLYWCH1P1,1.0
AC021755.3,3.2739999999999996
AC055839.1,1.0
C19orf24,1.0
ALG1L7P,0.0
ADGRE3,27.0
HFE2,0.0
RNPS1,25.748999999999995
AC010385.3,0.0
MIR489,0.0
AC073842.2,1.1420000000000001
AL353052.1,5.0
AC051619.1,8.56
AL590240.3,1.0
HIST1H2AH,7.0
IGHV1-68,0.0
AC099670.2,1.0
AL139193.2,0.0
AC080011.1,1.472
KRT12,1.0
AL606490.5,0.0
AC091152.2,0.0
ALPK2,16.0
PDLIM1,3.0
RPS29P33,0.0
AL354761.2,0.0
RNA5SP87,0.0
RNA5SP130,0.0
RSPH4A,1.0
AC120024.4,0.0
RPL7P33,1.0
AC244517.10,0.0
AL670379.2,0.0
TFDP3,0.0
MAP7D1,7.0
SNORA71C,3.0
AC021439.1,0.0
TGM7,3.0
AC099689.1,2.2159999999999997
XG,5.0
MIR1825,0.0
SGO1P1,2.0
AL353152.1,3.0
CTSLP6,0.0
AC008728.1,18.902
RNA5SP478,0.0
FREM1,8.0
AL161449.1,2.0
AP002754.1,0.0
AL162430.1,0.0
AP001922.3,1.0
CCDC155,3.0
C1DP1,0.0
C9orf41-AS1,3.509
AC022469.1,2.0
MGAT4D,3.0
ZNF252P-AS1,4.0
AC138907.9,23.0
AL138880.1,0.0
SNRPEP5,0.0
LINC00365,1.0
AC026688.1,0.0
RNU6-630P,0.0
AC104695.3,2.0
CLASP1,46.0
AC104452.1,0.0
NRG2,4.0
DENND2A,19.291000000000004
RNA5SP481,318.47900000000004
MIR2113,0.0
EEFSEC,4.0
AC079140.5,0.0
GGT1,9.681000000000001
AL035409.1,1.0
AL160408.5,0.0
LINC01668,0.0
AC004233.1,0.0
RCC2P1,0.0
AC096719.1,5.0
AP000873.1,0.0
RBMY2BP,3.0
OGFRL1,371.27500000000003
AL671986.1,1.0
APBB2,14.0
CLEC2L,3.0
AC023824.3,0.0
UGT1A9,0.0
ZCCHC10,16.615000000000002
AL159163.1,0.0
AL592293.2,4.365
AL354928.1,0.0
ZNF720,53.824000000000005
AC004889.1,23.983
CLPX,44.23
AL590128.1,0.0
LINC00467,17.276
SMC4,50.417
EIF3FP3,0.0
FAM13A,38.998999999999995
AKR7A2P1,0.0
AC008759.3,0.0
EEF1A1P5,0.0
AC078889.1,0.0
MRPL36,0.0
AC245100.8,0.0
AC096677.3,0.0
AC091834.1,0.0
AL135746.1,0.0
MARVELD3,13.059
CYP2F1,0.0
AC012183.1,0.0
LINC00663,22.401
AC009228.1,0.0
AC023669.2,0.0
RPS18P6,0.0
HTR4,8.0
PRIM2,17.822000000000003
FAM104A,48.99999999999999
ARPIN,44.825
RNA5SP344,1.0
RS1,7.0
FAHD2A,11.0
AP000676.1,0.0
LUCAT1,56.465
AC078802.1,2.0
C2orf71,5.0
AC074091.1,6.777
AC145098.1,1.0
AC073878.2,1.0
PRKAG2,19.046
AC083904.1,0.0
RNA5SP266,1.0
SNORD39,0.0
AC006378.2,3.0
AC119751.6,0.0
VAMP3,20.0
STK32C,3.9999999999999996
AC010761.1,1.0
NCL,30.0
GFY,2.0
CALCR,5.0
ZNF611,41.245999999999995
AC073263.3,5.0
TBCK,53.545
MSRA,10.0
NSUN6,10.0
RNU6-1015P,0.0
AC009365.1,1.0
KRTAP15-1,0.0
AK4,13.0
AC130366.1,0.0
RN7SL270P,0.667
AC017074.1,0.0
MIR6759,0.0
GCOM1,10.661
AL109955.1,1.022
AP003730.1,0.0
MUC17,6.018
AL161908.2,0.0
MLH3,13.004
ABCC9,289.312
RFPL3,0.0
AL772337.1,5.0
COX17P1,0.0
SERINC1,86.931
AC145207.1,0.0
RPL5P21,0.0
VPS37A,27.0
AL645929.1,1.0
KLHDC10,20.845
AL110292.1,0.0
RN7SL414P,3.0
AC011290.2,0.0
LINC02561,0.0
RPL37AP8,0.0
EIF4A1,26.358
TGDS,4.0
AC009987.1,0.0
AC106782.4,0.0
RNU6-765P,0.0
AC008750.2,0.0
AC002070.1,1.0
HNRNPA1P49,2.0
KLHL2,35.103
ZNF789,23.798000000000002
RNU1-36P,0.0
AC078980.1,0.0
FAM60DP,1.432
RN7SKP58,0.0
SNORD115-38,0.0
CDK8,6.0
WDR83OS,11.003
AC004080.5,2.0
RNA5SP256,0.0
TACR3,0.0
LINC01788,0.0
SNORA22C,21.0
ZNF85,33.56999999999999
AC093824.1,1.0
GGT2,0.0
MPPED1,11.0
LINC00051,6.0
AL158163.2,0.0
AC090425.2,0.0
SH3GLB1,40.25
ARGFX,0.0
MRPL49P1,0.0
TUBB2A,0.0
CACNA1C-AS2,6.0
OR6C70,0.0
AC092139.2,1.949
TMEM35B,0.0
LOXL1-AS1,0.0
HOXD1,1.0
AC091979.2,0.0
IGKV6D-21,0.0
MIR3136,1.0
LINC02069,5.044
HMGN2P27,0.0
MCM3,8.0
CCK,1.0
RNA5SP330,0.0
TRIB1,8.0
AC012531.4,0.0
AC005759.1,6.029999999999999
IGLV1-50,0.0
APOC1,3.0
LINC02508,0.0
HES5,3.0
HTR3E-AS1,4.708
CTSG,4.0
RNA5SP290,2.0180000000000002
AL591363.1,0.0
RNU6-178P,0.0
CSRP2,31.368000000000002
AC073569.3,4.0
AC247036.4,1.081
AL139327.4,0.0
AK4P3,0.0
AC018521.7,21.051
ZNF555,11.232000000000001
PRADC1P1,0.0
DNAL1,37.327999999999996
AC025580.1,13.190999999999999
AP000676.3,1.0
AC005741.1,1.0
AC021087.2,1.584
LINC02442,1.0
SLTM,77.99999999999999
MIR4800,0.0
RNU6-445P,0.0
AL049779.4,2.0
RIC8B,10.198
AP006545.1,1.075
LINC01134,2.141
NR2F6,0.0
HMGA1P1,2.239
HOXB13,62.661
PCNA,5.0
AC103975.1,4.665
ABHD17A,16.0
AL158070.1,0.0
CLYBL-AS1,1.0
AC010210.1,6.0
AC113195.1,0.0
AC007389.1,3.0
LINC01876,3.0
GPX8,12.299000000000001
RBM17,21.000999999999998
SGCA,1.0
HOTAIR_2,0.0
LCE1D,0.0
AC012613.2,3.0
AC022239.3,0.0
AKR1B1P4,0.0
TET3,50.0
AC007948.1,0.0
LINC01733,23.85
PROS2P,2.133
POLR3DP1,1.0
LIN37,5.0
IGLV3-15,0.0
TARS2P1,5.0
AL359853.2,0.0
AL583804.1,1.0
AC037459.1,0.0
MIR2115,0.0
MAP1S,15.001
EFCAB14,25.0
Z92544.3,0.0
FAM206A,2.0
AC006557.4,0.0
AC011825.3,0.0
RNU1-123P,0.0
RNU7-40P,1.0
CABP1,9.0
EMC9,0.0
ZFYVE21,14.823
AP001804.3,0.0
AC116667.2,2.0
GTF2IP23,0.0
MIR632,0.0
GBP3,10.424
NRP1,41.698
AL591178.1,5.0
RNU6-742P,0.0
AC092691.2,0.0
NANOGP1,1.12
AL158152.1,11.0
AC090311.1,0.0
MIR4772,0.0
NOC2LP1,4.73
AC008537.4,4.1530000000000005
PEG3,13.0
AL355838.1,0.0
WRB,9.0
AC244093.1,2.0
PTRHD1,8.0
ZNF587B,31.173000000000002
AC008687.3,0.0
ELOCP15,0.5
RN7SKP240,0.0
AC091862.1,7.0
AC106796.1,0.0
MIR4504,0.0
AC026803.2,0.0
AC092634.8,43.898999999999994
OR11L1,0.0
DAB2,13.0
ENO4,0.0
ATP5J,4.999
AC244154.1,0.0
LINC01291,16.0
ABHD18,51.556
AC074051.4,1.0
AC073901.1,1.0
AC009159.4,10.968
MITF,21.537
AC005014.3,0.0
IL2RA,5.3020000000000005
ZNF750,4.0
AC074029.2,1.0
IGKV1-27,0.0
NOP53-AS1,0.0
CUX2,2.0
KLHDC3,8.0
FAM161B,13.292
AC129507.2,0.0
AC007406.5,5.02
AC066616.1,0.0
BOLA2-SMG1P6,22.333000000000002
UBL7-AS1,14.405999999999999
AC234781.4,0.0
HNRNPH1P3,1.0
MIR3671,0.0
AC068137.2,0.0
AC008620.2,0.0
AL590491.3,0.0
AC087392.3,13.405999999999999
AC021549.1,0.0
MTND4LP1,0.0
AL031676.1,9.0
DNAJC14,10.113
LINC00528,3.0
MIR492,0.0
OR5AC2,0.0
MTND5P30,2.0
AP006587.2,1.0
AC010620.1,1.0
FABP5P2,0.0
FTLP3,0.0
BX322635.1,0.0
CD46P1,3.0
RPL29P7,1.0
HSD3BP3,2.0
RNU6-41P,0.0
VAX2,0.0
FTLP19,0.0
ZDHHC5,27.0
AC068580.3,0.0
C2orf82,2.0
AC004076.1,18.0
MTND5P4,0.0
AL358176.3,0.0
MTCO3P10,1.0
RNU6-880P,0.0
MIR548AW,0.0
ORC1,4.757
VDAC1P1,0.0
AC004691.1,2.0
OR4A45P,0.0
NIFKP4,2.885
KCNK18,0.0
MIR5000,0.0
IQCJ-SCHIP1-AS1,1.0
AC027345.1,0.0
PCDHGC4,2.0
MIR4290HG,4.0
AC023141.5,0.0
AL121839.2,36.451
SLC38A7,25.750999999999998
AC073508.2,0.0
MIR4743,0.0
BNIP3P24,0.0
AC022559.1,0.0
AC159540.1,3.0
SNORD114-26,0.0
HRC,0.0
BLCAP,39.329
AL133173.2,0.0
CSTF2,0.0
NIFKP2,1.0
AL583824.1,1.0
FADS1,24.520000000000003
AP002768.1,0.0
AC067817.1,2.0
AC004692.1,0.0
AL499616.1,6.0
FAM240B,0.0
RNA5SP167,1.0
PAM16,8.0
AC021087.4,2.0
BAX,3.8600000000000003
MIR562,1.0
RPS14P4,4.0
AC005042.3,1.0
ICAM3,45.0
AC097534.2,7.404
OR2A42,6.0
FTLP8,1.0
MIR1245B,0.0
ZNF75D,5.0
MTCO3P31,1.0
UAP1,12.0
AC063952.4,1.0
EEF1GP1,1.0
IMMP1LP2,0.0
LYRM1,6.228
TAF9,0.0
ERCC6,22.459
ANKS1B,15.199
GBA3,2.0
AL512356.3,6.251
AL139130.1,6.855
AC099677.4,0.0
FOXD4,3.0
AL391419.1,0.0
RNU6-1271P,0.0
HIST1H2BN,18.023
ZPBP2,9.0
AL049872.1,0.0
ZDHHC1,0.0
AL512625.1,0.0
AMOT,1.0
ARPC2,126.25500000000001
TUBB8P3,0.0
CYP26B1,2.0
AC005150.1,2.9739999999999998
SPCS2P4,0.0
TSTD3,0.0
OR7E126P,1.0
RASSF5,16.001
AC073359.2,1.0
MTND2P39,0.0
MYO7B,5.0
OR52T1P,2.0
ZNF436-AS1,5.0
RPL21P65,0.0
NEMF,36.050999999999995
EIF4A2P1,0.0
OR7E161P,2.0
FTH1P25,0.0
LINC00443,0.0
AC090774.4,6.0
AC092175.1,0.0
TRIP10,4.0
NFXL1,20.0
ADCYAP1,3.0039999999999996
HSPA8P9,0.0
MYEF2,56.59799999999999
AC125437.1,1.0
ZBTB12,3.0
MYO5BP2,3.207
AC026368.1,0.0
TNFRSF19,11.241
AC134879.3,0.0
SNORD59,0.0
IFNA11P,0.0
RNA5SP461,0.0
UGP2,35.999
LINC01674,5.0
BSDC1,29.089
CCL13,0.0
SLC25A16,57.88099999999999
AC004832.2,0.0
AC023080.1,0.0
AL031123.2,0.0
MIR3940,0.0
CYB5R2,4.1339999999999995
TRAJ48,0.0
RPL7P37,1.0
AHSA1,17.094
CACNG6,0.0
AL035588.1,0.0
VN1R81P,4.0
AC116003.3,0.0
LINC02066,0.0
AC078878.1,0.0
AC091304.10,0.0
AL670379.6,0.0
GAPDHP16,0.0
AL354872.2,1.26
RNU6-993P,0.0
RNU6-1225P,19.707
RN7SKP53,0.0
MBOAT7,54.00000000000001
OR52N2,1.0
DDX50P2,0.0
AC097484.2,0.0
PSMC1P8,2.0
GNB3,0.0
NR6A1,17.764
RN7SL330P,1.0
MIR30C2,0.0
ARF1P1,0.0
AL356580.1,0.0
MIR4668,1.0
AC009127.1,0.0
AL034370.1,1.013
DAW1,5.0
CTAG1B,0.0
DTWD2,25.191999999999997
MIR15B,0.0
AL122058.1,4.5569999999999995
AC011346.1,5.0
RYR3,22.391999999999996
IL2RG,14.297
IL12B,5.0
AC012676.5,11.263
TEMN3-AS1,1.0
ASS1P6,0.0
OR10G3,80.596
CNGB3,9.0
OSTN,8.0
CHRM3-AS1,3.0
AL512383.1,1.016
BEND4,5.0
AL161937.1,1.0
ACVR1,5.0
MTCYBP5,2.0
GRK6P1,0.0
SEC16B,6.0
AC018371.2,0.0
LSM1,5.0
Z98949.3,4.0
TMEM106B,110.113
INHBE,4.01
MIR3183,0.0
SH2D2A,0.0
AL117381.1,0.0
OR4A44P,0.0
AL078601.1,0.0
SNORD3J,0.0
AL590999.1,1.0
AL162311.2,1.167
TRIM26BP,3.0
AC079779.1,0.0
SNORD115-40,0.0
AC011498.5,0.0
AC005357.1,3.0
CYCSP2,0.0
AC024382.1,1.0
ATP6V1G3,0.0
RANBP6,19.0
AC110769.3,29.089000000000002
ADIPOQ,13.814
RIBC1,2.0
ZNF174,3.0
HNRNPA1P69,2.0
AP000942.4,0.0
AL021877.2,57.717
AC009088.2,0.0
AC140847.3,0.0
AC026427.2,2.0
KDM4C,33.0
AC008825.1,3.0
AC110769.2,6.0
CR848007.1,7.797000000000001
AL365258.2,0.0
ATP6V0E2,3.0
DEFB104B,0.0
TPM3P6,3.903
AC068413.1,7.517
AC110813.1,2.0
LINC02434,1.0
AC004877.2,2.0
ADA,2.0
RNF19BPX,2.93
AC136443.2,0.5
MIR331,0.0
UBXN8,9.0
IGHV2-70,1.0
MIR1264,0.0
AC105052.3,13.046
AC110011.1,0.0
RN7SL602P,3.3930000000000002
LINC02535,4.0
BHLHE40,9.0
IGLVVI-22-1,0.0
SSR4P1,0.0
RNU6-300P,0.0
KC877982.1,1.0
PRSS51,3.0
CMA1,1.0
AC021683.3,17.085
RNU6-1026P,0.0
AC068491.3,1.0
AC020907.5,7.007000000000001
GNG14,0.0
SENP3,10.0
GAB2,27.0
C7orf73,561.9649999999999
CCDC61,3.0
AC109347.1,5.0
ADAP2,7.422
AC008885.2,0.0
AC005703.2,1.0
ZNF72P,9.115
OXLD1,2.0
AC139491.1,10.0
GCM1,8.13
AL035090.1,1.0
AC096736.2,0.0
BST1,17.373
RPL7P29,0.0
SUN3,3.46
IZUMO2,9.306000000000001
CU104787.1,0.0
RHOB,13.0
LINC01079,0.0
ADAM20P3,0.0
AL645937.1,1.0
PCBP1-AS1,127.535
KCNIP2-AS1,2.0
AC092801.1,3.0
AL353691.1,0.0
Z98752.4,0.0
ARHGEF9-IT1,1.0
AC055713.1,88.57700000000001
AC016687.1,1.0
AC146949.1,0.0
SRPK2,50.0
ZNF207,290.151
SYCP2L,11.0
RNU6-215P,0.0
ZFAND2A,7.0
AC107031.1,0.0
LINC02200,1.0
ZNF257,4.3660000000000005
OR5H1,15.0
RNU6-380P,0.0
ZNF816,8.200999999999999
AP000254.1,1.0
MRPS31P4,0.0
AL590093.1,0.0
AL031705.1,5.37
GPLD1,17.379
RNA5SP246,0.0
CPNE7,2.0
AC006435.3,0.0
AC022601.1,2.0
RNVU1-3,2.0
ACTR2,112.70899999999999
AL035252.2,5.0
NOS3,15.0
AL137190.1,0.0
LINC00974,2.0
MFAP1P1,2.0
IGLV3-16,0.0
AC013488.1,16.55
LRFN2,5.0
CIDEB,5.0
RNU6-1333P,0.0
AC107294.1,0.0
AC098583.2,0.0
AL512283.1,4.0
TMEM127,50.271
CCDC153,5.127999999999999
VWA8-AS1,0.0
AC010422.4,10.234
AC245060.1,0.0
SPACA5,5.0
AC007040.2,8.675
DDX46,32.373
PID1,9.0
CKS2,0.0
AL355601.1,0.0
H3F3AP5,0.0
C1orf21,10.0
CTDSPL2,39.634
MIAT_exon1,0.0
DEFB115,1.0
RN7SL633P,0.0
LINC00309,3.0
AC022679.1,1.0
AL109924.2,3.0
SPG20-AS1,0.0
MKL1,24.093
TTC30A,6.687
HESX1,0.0
SYT4,4.0
AP000640.2,4.6819999999999995
RN7SKP159,1.0
HMGN2P32,0.0
SEC13,6.0
AC005920.4,0.0
AL031595.1,4.016
MIR7162,0.0
RNF144A,10.129
RNU5E-3P,1.0
AC093283.1,4.0
RPL37P6,0.0
HNRNPABP1,2.0
NOS2,3.0
MORN2,3.0
MIR525,0.0
TNRC6B,130.416
AC022655.1,1.0
KBTBD13,0.0
AC092384.1,2.0
PTRH2,15.0
ACHE,1.0
MTND4P21,0.0
ZNF239,5.0
RNU6-512P,0.0
AL117339.4,6.077000000000001
TAF1A,3.192
NOL7,4.0
ST20-AS1,35.089
AC093390.1,4.0
TNFSF13,8.001
AP002365.1,0.0
IL1A,2.0
RN7SL468P,1.0
HOXD3,1.0
AC068790.2,1.0
AL023803.3,1.0
COL11A2,9.0
NT5DC1,5.0
KLHL15,7.0
RUFY1,17.0
AC008655.1,0.0
PPIF,10.0
AGAP12P,0.0
NDUFS8,10.587
KRTAP29-1,0.0
AC005482.1,1.0
UBTFL10,1.0
SNRPFP1,0.0
AL592295.2,0.0
MIR1207,0.0
FBLN7,3.315
AC007279.1,0.0
AC018645.2,3.0
POM121L3P,0.0
PABPC3,6.222
PRKRIP1,14.163
AP006621.4,1.0
EBLN2,5.0
IGF1R,45.0
CHAD,1.0
LINC00893,2.894
IGHV2OR16-5,0.0
AL035413.2,0.0
Z73417.1,1.0
MANEA-AS1,9.0
UGCG,27.0
AL627309.1,7.857999999999999
EIF1P7,2.0
LINC01364,0.0
AP001962.1,0.0
PAPSS1,19.999000000000002
LINC02331,0.0
EFCAB3,19.090999999999998
PDCL3P1,2.0
MTRF1LP2,1.0
SEM1,35.473
AC092809.1,0.0
IMPG2,24.633000000000003
USP17L21,0.0
AC012417.1,3.0
MAFK,7.0
PRR31,3.0
TMEM205,2.0
LINC01781,1.048
TBC1D3P5,1.0
TSPAN15,5.0
RNU6-225P,0.0
SOX8,4.0
AC106789.1,0.0
BBS5,26.732
CCDC182,0.0
HERC3,83.0
SLA,46.0
YWHAZP6,0.0
AC005746.3,1.0
AC090136.2,0.0
AC008132.2,0.0
OR51B8P,0.0
IGLVV-66,0.0
RBMS2,32.902
ERVV-1,3.8369999999999997
NRXN2,6.0
MIR3937,0.0
RN7SL359P,29.866999999999997
AC098583.1,0.0
AL049830.3,1.0
KRTAP10-3,0.0
C8orf4,3.0
AL596202.1,4.4110000000000005
AC073348.1,0.0
OR2A15P,0.0
SLC10A5P1,1.0
TTC41P,9.0
ROBO2,24.0
MIR1296,0.0
MIR548AB,0.0
AC094104.1,2.0
SMG1P4,35.928
AC004687.1,21.0
LINC01611,3.0
TXK,38.69
AC003992.1,0.0
FLNC-AS1,0.0
SLC25A15P2,0.0
SDF2,22.0
DTL,14.0
SEPHS1,6.362
AC024082.2,0.0
TRIM45,4.4830000000000005
MIR1303,0.0
AL137077.2,5.0
SERBP1P1,0.0
RNU6-732P,0.0
MAGEB18,2.0
AC093767.1,0.0
ABI3BP,22.0
TTC26,5.162
CDH1,31.602000000000004
AL138889.2,0.0
AC113189.1,0.0
IGKV1D-37,1.094
AC092960.1,5.0
LRCOL1,0.0
AL731563.2,0.0
AC138696.1,0.0
AC090578.1,3.0
SDF4,13.0
AC130364.2,3.0
PGAM1P12,1.0
AC005363.2,0.0
MIR4761,0.0
AC108112.1,1.0
AC004921.1,0.0
AC092301.1,5.587999999999999
AP001496.1,0.0
AC025279.3,0.0
IGKV3-34,1.0
DHRS11,5.376
CNKSR2,9.0
GZMA,0.0
AL096817.1,1.042
PTER,13.0
TMEM56-RWDD3,12.9
AC005040.1,2.0
AC023162.1,0.0
AF274855.1,1.0
S100A10,0.0
GAGE1,3.2489999999999997
AC087379.1,3.0
ENO1-IT1,6.5889999999999995
NIFKP1,1.0
AL627308.2,0.0
TRAJ49,0.0
AC009137.1,0.0
FNBP1P1,11.027000000000001
GTF2IP14,1.0
AC009531.1,1.0
IGHV3-62,1.0
PCDHGB2,0.0
AC012531.2,0.0
RPL34-AS1,5.203
LRIF1,25.0
AL133373.1,0.0
MYF6,0.0
RPS27P27,0.0
IGBP1P4,0.0
BOD1L2,6.0
AC010343.2,0.0
AL353770.3,0.75
MTND5P20,1.0
CCDC39,5.0
ADAMTS4,73.128
TRDD2,0.0
KCNK4-TEX40,0.0
BX005214.1,0.0
AC134312.3,2.0
MIR3157,0.0
AC022367.1,4.0
USP15,326.002
FRG2GP,0.0
MIR873,0.0
PIP4K2A,301.118
MIR3175,1.0
AC003102.2,3.391
BHMT2,12.913
PTGES3,125.01399999999998
OSBPL5,5.0
LINC02190,0.0
TMEM88B,0.0
RNF216-IT1,1.0
RNA5SP292,0.0
AL137786.1,11.239
RNU6-362P,0.0
NCAN,1.0
AC008539.1,0.0
TNF,2.0
TMED10P2,1.0
C5,12.262
TTTY3B,2.0
BNIP3P16,2.0
AC121247.2,0.0
TMEM120A,2.0
MIR3193,0.0
AL021808.1,2.0
RN7SL568P,1.0
MARK2P14,0.0
AC010531.1,0.0
AC015743.1,1.0
RNU6-97P,0.0
Z98749.2,12.735
RN7SL107P,0.0
CR392000.2,3.752
NANOGP6,1.0
MIR4642,0.0
BMPR1APS2,0.0
RNU6-1270P,0.0
APBA2,17.575
AC010967.2,1.0
