gene_name,HH003_K_SA_S8
TLN2,45.998999999999995
SDR9C7,3.0
MT-ND5,663.875
LINC01858,14.948
LINC02497,1.0
AL133260.2,3.4819999999999998
MAK16,8.0
MSRA,28.477
LRRC24,2.0
AC012508.2,0.0
RPL3L,43.126000000000005
MTCYBP2,1.0
RNU7-7P,2.0
MIR8059,0.0
C1orf228,12.516
AC097493.5,0.0
LCE3D,0.0
RNU6-393P,0.0
GXYLT1P6,8.765
TPM3P9,68.003
AL353684.1,5.0
AP001178.3,35.327
PLK2,9.0
ROPN1,24.806
AL022400.1,1.0
KRT18P56,0.0
COL11A1,26.0
GPR146,10.0
SRSF9P1,0.0
RNA5SP78,0.0
FGF5,50.154999999999994
TRPC3,13.001000000000001
LINC02377,6.627999999999999
PLEKHA8,46.403
DUSP8P3,3.0
AC125232.1,7.062
FCGR2C,29.58
SNORA19,15.0
RN7SL14P,6.49
AL139010.1,6.0
AC090617.10,1.0
DPPA5P4,0.0
ZNF615,38.955
MIR147A,0.0
XG,11.0
AC016629.3,33.0
UBE2K,108.99900000000001
AC103592.1,3.0
OR2B2,1.0
PKD1,52.218999999999994
AC244035.2,2.0
AC084768.1,3.0
AC097641.3,0.0
RNU6-522P,1.0
OR4F7P,0.0
RNU6-841P,0.0
ERICH3,45.451
AC135050.7,15.331
PPP1R2P2,2.0
AL359636.2,2.0
MIR645,0.0
AC005908.1,0.0
RNU6-109P,1.0
AC007216.3,11.149000000000001
AC008429.2,0.0
BX664615.2,11.704
RPL12P29,0.0
AC073172.1,3.0
CD27,6.0
AC013268.1,33.971999999999994
RNU6-347P,0.0
PPM1L,49.842999999999996
AC064807.2,3.0
AC011472.2,10.0
TRAF3,31.0
AC027796.5,1.643
RNU6-400P,0.0
WDR91,36.1
AC127455.1,1.0
AL138799.3,6.0
KCNAB1,14.0
LINC02360,1.0
RN7SL128P,110.164
LINC01894,1.0
AP002381.1,0.0
LINC02302,45.968999999999994
IL1F10,1.0
TULP2,3.0
LINC01455,1.0
CD1A,4.0
RN7SL797P,9.317
SEPT4-AS1,1.0
AC008040.4,0.0
MTND5P16,4.0
PRELID3BP5,0.0
AC104581.1,14.898
GALNTL5,2.0
AP000722.1,0.0
DYNLT3P2,0.0
PKP2,34.3
AP001922.3,6.0
SNRPD2P1,1.0
RNU6-984P,0.0
RN7SL468P,2.0
TTC39DP,0.0
FBXO46,6.0
PYHIN5P,4.0
AC005522.2,1.5
KRTAP5-6,0.0
ZBED8,14.0
COX6CP4,0.0
AL772337.2,4.0
RBAKDN,0.0
AFG3L2,80.956
SPRED1,31.948
AC145423.2,0.0
GAR1,8.001
ZDHHC20P2,1.0
NEK6,38.0
RN7SL618P,10.685
SRIP2,0.0
OR7E24,8.605
CASTOR1,1.0
CDRT15,0.0
MIR4697,0.0
RN7SL630P,2.0
SMIM2-IT1,0.0
TET2,290.80400000000003
RNU6-1068P,0.0
AC084398.1,4.0
AC105105.5,0.0
CXorf49,4.0
AC009660.1,1.0
WDFY3-AS2,25.0
AC078960.1,0.0
RNA5SP493,0.0
MTND6P9,5.0
FAM171A1,16.0
AC093893.1,6.6160000000000005
NOS3,37.546
DDX17,752.08
C2orf27AP2,0.0
TNRC18,118.364
RPRD1A,58.999
IFNA13,1.3659999999999999
Z99916.3,28.590999999999998
SUMO2P16,3.0
POPDC3,7.0
AC136475.1,48.166999999999994
AP005018.1,0.0
PPP2R5A,101.001
AL158147.1,0.0
GAPDHP19,0.0
AL162394.1,2.0
AC011518.1,5.0
RNA5SP255,1.0
AC037198.2,0.0
STARD8,271.33
PRAC2,1.0
PCED1CP,0.0
ZBED6,204.214
RN7SL270P,4.0
RPS6KA2-IT1,3.0
DUX4L52,0.0
CD14,35.0
AC132812.1,4.107
TMEM114,3.0
AC018682.1,3.0
GPR65,79.608
AC010487.3,0.0
AC010913.1,47.72
AC002398.1,1.196
ADGRL3,45.0
AC012493.1,1.072
LAMTOR3,55.162
DDX43P2,13.0
DHX35,13.721
CHCHD2P4,0.0
AC023206.1,2.0
FAM60CP,1.057
NPAP1P7,1.0
LRG1,83.78299999999999
UCHL1,2.0
BISPR,25.892
MUC20,18.732999999999997
DAOA,4.0
CX3CL1,25.77
AL022316.1,1.0
AC062039.1,1.0
ANKRD55,5.0
SPATC1,3.0
MIR6715B,0.0
AL049697.3,2.0
UCHL3,8.445
SALL4P7,5.0
MCIDAS,4.0
VPS51,30.875999999999998
BX322557.1,6.0
MNX1-AS1,1.0
AL136380.2,0.0
AC107222.1,8.0
AC025259.2,0.0
ADAM22,43.0
AC062017.1,4.0
TUBB2B,7.233
AC024361.2,7.8
MTND4P18,4.0
ANO8,18.445999999999998
FTLP18,0.0
BCCIP,25.0
MIR635,0.0
POMT1,36.63
LINC00376,4.0
LINC02325,0.0
WDR87,66.0
LY86,3.0
RNU6-761P,14.332
AC022710.1,13.437999999999999
AC110609.1,0.0
AC027808.1,0.0
BLACAT1,7.0
AC011447.2,0.0
AC010435.1,5.182
ATP11C,16.0
COL4A2-AS2,0.0
AL031722.1,2.125
MTND6P13,10.0
RN7SKP24,0.0
AC026951.1,13.962
AF250324.1,13.0
USP31,46.0
AKR1B1P8,1.0
FUZ,15.974
AC008406.1,0.0
FAM204BP,6.0
SNORA7,3.0
AL121579.1,2.0
GEMIN8P4,0.0
RNU6-906P,0.0
ALYREF,4.0
TLR3,50.805
GP6,14.809000000000001
AC011452.1,0.0
LINC01682,0.0
CTSH,28.999
pRNA,27.0
SNORA2B,17.0
NDC80,35.369
AP001062.1,5.0
NMNAT1P2,2.0
CDHR5,6.0
DAPK2,148.799
MYL4,3.0
TAPBP,233.337
MIR370,0.0
AP005329.3,0.0
AL356215.1,11.0
AC130364.2,2.0
KRT18P60,0.0
AC007274.2,1.0
AP001605.1,11.0
GRIK1,13.0
AP000563.1,1.0
IKZF1,146.16799999999998
GSTM3P2,3.0
KRTAP15-1,0.0
DEFA10P,0.0
Z93242.2,1.0
HIPK2,84.0
TAAR2,5.0
AC016876.3,0.0
SAMD5,41.665
SLC5A12,70.49
MIR6825,0.0
BX119904.3,2.0
RPS8,31.596
LINC02158,19.362000000000002
STOX1,7.0
AC022028.1,3.0
AC091138.1,1.0
AC006517.1,0.0
RN7SKP80,10.994000000000002
AC136624.3,3.0
RIPK1,27.006
JAM3,31.0
CDKN2AIPNLP1,0.0
RNA5SP250,4.0
MRPS36P5,1.0
AC011506.1,0.0
MAP3K5,115.267
ENTPD3-AS1,16.522
RN7SL497P,3.343
SFXN5,103.182
PRSS46,1.0
RNU6-1198P,0.0
GSTZ1,53.706
AJ003147.1,0.0
AC011899.3,7.0
AC005225.2,6.0
TUBA3GP,2.0
AC112187.3,8.309
GNG2,60.99999999999999
SH3PXD2A-AS1,9.0
AC090255.1,1.0
AC016683.1,1.0
MBNL3,731.0
TREM2,1.0
ARAFP3,0.0
AL161931.1,2.0
DDX55P1,7.0
LUC7L,72.207
VIPR1-AS1,26.250999999999998
DHFRP3,1.0
RNU6-499P,0.0
RNU6-584P,0.0
NEXN,31.028000000000002
AC009902.2,1.0
AL163932.1,1.0
RPL36P19,0.0
AC015922.3,3.0
LINC02460,0.0
AL136038.3,1.0
NPAP1P4,4.0
AC137695.2,0.0
AC010327.5,0.0
SLC22A6,2.0
AC147067.1,4.0
LINC01738,0.0
FAM206A,8.0
RNA5SP444,56.2
BRIX1P1,3.0
EPS8L3,16.0
EPHA6,30.999
OR51B3P,3.0
AC087883.1,2.0
AL358472.3,1.003
POMC,1.0
ACTBP9,1.0
IL17A,2.0
MFSD14A,17.434
AC126323.2,26.496
NAALAD2,29.04
OR4B1,5.0
FMO4,9.0
LINC01252,43.096
AL139327.3,0.0
TMEM14B,61.112
WDR95P,4.0
USP9YP5,0.0
AC108059.2,0.0
RPL21P12,1.0
FAM86HP,0.0
NSL1,19.0
GNAQ,108.94299999999998
AL365273.2,0.0
MIR3928,0.0
RNU6-570P,0.0
LINC00298,13.0
SDCBPP2,1.0090000000000001
SEC23IP,102.507
AC022559.1,1.0
BTK,12.0
AC103703.1,7.0
AP000445.1,0.0
RNU6-991P,0.0
OR2H2,19.0
AC011492.1,0.0
PARM1,17.0
AC041040.2,5.0
HNRNPA1P31,2.0
ST6GALNAC3,34.0
AC239727.1,3.0
HPS5,53.531
UNC93B8,0.0
MTPAP,62.905
NAT8L,15.0
AC107464.2,0.0
LINC01030,5.239
INTS6,371.13599999999997
AC004147.5,0.0
AP005328.2,23.829
AC080078.1,0.0
AL355312.3,0.0
TRBJ2-6,0.0
AL512770.1,25.093000000000004
AC129492.7,2.0
GRID2IP,7.0
RNU4-79P,0.0
ZNF350-AS1,26.594
RPL23AP49,9.0
DUSP18,27.772
MUSTN1,1.0
MIR4295,1.0
AGPAT4,23.999999999999996
AC092368.2,0.0
RN7SL273P,3.0
AL138881.1,2.0
MIR3685,0.0
RPL5P15,3.0
PPP1R17,2.0
CHGA,6.0
MIR4717,0.0
AC130464.1,2.0
RN7SL597P,18.609
AC139099.3,0.0
MAP3K11,90.374
RNU6-1167P,0.0
RNU4-34P,1.0
AC124283.4,0.0
RN7SL317P,22.858
AC022154.1,35.167
RAB9BP1,0.0
FP700111.2,2.6510000000000002
CDC42P6,1.65
AC004552.1,0.0
AL009174.1,0.0
AL121985.3,0.0
AL356490.1,0.0
MARVELD2,29.072
VIM-AS1,34.0
AC099811.4,0.0
TTBK2,78.82099999999998
EIF4A3P1,3.0
AL078590.1,2.0
SERBP1P4,5.747000000000001
RNU4-32P,0.914
AC006148.1,14.0
AC092747.4,147.489
DSP,37.102
OTUD6A,18.516
LINC02045,3.0
AC104232.2,2.0
HIF3A,47.101
AC244505.2,2.0
AC004149.1,1.3090000000000002
RNASE12,7.48
AC012442.3,14.492999999999999
CFAP221,68.93100000000001
MIR329-1,0.0
RN7SL799P,1.021
AC023824.5,2.0
AC022494.1,7.375
TMED7,50.00000000000001
KCTD19,27.402
AP000851.2,0.0
SNORD121B,0.0
Z99129.3,50.795
NAALADL1,9.0
AC007342.2,4.0
RN7SL774P,12.334000000000001
PRAMEF19,4.254
FCGR3A,57.345
AC104521.1,0.0
ATG10-IT1,12.764000000000001
USP9YP35,2.0
MIR1254-2,0.0
ZNF135,21.432000000000002
AC115622.1,2.0
IGLC6,0.0
SPATA31D4,16.114
NOTUM,3.0
AC106827.1,1.0
PSD4,220.70800000000003
PGAM4P2,0.0
CNOT1,216.935
HTR7P1,42.576
AL592463.1,8.052
CHMP6,5.0
AC090206.1,0.0
HECW1,55.622
AC046158.3,99.81200000000001
AC119403.2,0.0
AC007405.1,34.486000000000004
RSRC1,27.647
RNA5SP104,0.0
SHANK2-AS3,24.179000000000002
E2F4,30.001
CDCA8,8.0
AL358292.1,1.0
AL772284.1,0.0
DCAF16,63.028
AC040904.1,0.0
LINC01270,13.0
CCDC22,9.0
FADS3,64.355
AARS2,9.95
RABGEF1,37.096
MIR6072,0.0
CIR1P3,3.0
AL157902.1,4.0
IGKV1OR9-1,0.0
RBCK1,38.001
MIR4426,0.0
AL008721.1,3.0
RNU7-136P,0.0
STK35,34.0
IMPA1P1,10.0
MIR5692C1,0.0
MYO18A,41.671
NCOR1,215.156
AC092127.2,5.0
AC022039.1,0.0
TRPC4AP,83.0
CRABP1,0.0
Z96074.1,4.0
PMS2P2,0.0
PLAT,70.332
AL023973.1,0.0
AC078880.4,226.868
AL121601.1,0.0
OR56A4,97.915
MIR3178,0.0
USP30-AS1,1.0
B3GALT6,13.0
AC098820.3,5.106
DNAJC19P7,0.0
TBC1D3G,0.0
AP001627.1,7.0
RPS29P19,0.0
SH3GL1,26.171
TTC3-AS1,0.0
RUNX2-AS1,3.5039999999999996
HSPA8P11,12.0
AC011840.4,0.0
EDEM2,18.0
AC073968.1,0.0
AC004865.2,5.0
ROM1,5.9990000000000006
RPS20P5,0.0
IQCC,20.964
TCL1A,20.0
RN7SKP177,3.767
OR7E47P,7.0
LINC00930,7.0
AC092376.1,4.0
EFNA5,16.0
NARS2,15.056999999999999
ZNF701,32.728
IMPACT,24.708
MAPK13,201.008
CEACAM16,6.0
AC106707.1,7.207999999999999
WDR31,82.17299999999999
SNORD114-29,0.0
SRD5A2,8.0
AL110115.2,1.0
TMBIM6,205.582
CCDC153,7.379
AF130351.1,5.0
SDC4,14.0
AKT1,68.0
ZCCHC10,30.151
NACA3P,2.0
AK8,12.0
CDR2,13.001
CHD4,64.999
TAF12,12.0
ACTBP2,0.0
AC006120.1,3.0
NUP50-AS1,83.911
AC026355.1,4.0
MIR1908,0.0
AC005911.1,5.0
RNU6-1206P,1.0
KLF12,52.0
AC021506.2,1.0
KRTAP4-8,1.0
ST13,166.241
OR5G3,2.0
MAP6,13.0
YWHAZP5,8.585
AC004832.2,0.0
LINC01706,0.0
RNU6-767P,0.0
HCAR2,21.851
RPL23AP52,1.0
AL121845.3,7.252999999999999
AL357509.1,4.0
OSBPL9P2,1.0
RN7SL657P,0.0
AC091691.2,12.287
CD177,12.0
CENPU,12.0
CARS-AS1,9.0
AC027288.1,7.215999999999999
RNU7-45P,9.0
AC010655.2,0.0
AC131210.1,1.0
MGA,156.70700000000002
AC013448.1,156.944
AC104261.1,2.0
AL356421.2,1.0
MIR301B,0.0
AL031587.6,625.447
RNA5SP71,15.265999999999998
AC132938.3,11.675
RN7SL168P,5.0
ST13P16,6.0
AC117382.1,1.1640000000000001
Z68694.1,3.0
AGGF1P7,2.0
PACRGL,81.99499999999999
BX322639.1,126.074
PMS2CL,37.891999999999996
AC107952.1,2.0
AC106869.1,28.296
EIF1AD,27.354
ATL2,26.281000000000002
AIRN,4.0
AC025918.2,4.0
CDC14C,8.014
HERC2P10,2.698
PRELID1P1,2.441
NPM1P31,5.303999999999999
AC005520.5,0.0
CACNG4,3.0
RNU7-55P,0.0
Z82188.1,1.0
TPRKBP2,6.0
AL356740.3,0.0
AC008132.1,70.023
AC112242.1,1.0
LAMTOR5P1,0.0
AC087385.1,0.0
AC068057.2,3.0
AC023301.1,2.0
Z86062.2,0.0
AL669831.5,27.709999999999997
AC004263.2,0.0
AC091180.1,0.0
AC090515.4,5.0
AL953862.2,0.0
AC242426.2,2.0
LRRC56,4.008
MIR5011,0.0
LYPLA2,20.902
AL031727.2,1.0
AC139887.4,5.0
MTND2P2,2.0
SCRN1,29.999999999999996
AC026356.2,14.404000000000002
SCYL1,15.0
SLC31A2,20.0
STAU2-AS1,15.072000000000001
AL691515.2,0.0
ZBTB7B,54.0
AL606845.1,0.0
RPL18AP3,0.0
FABP5P15,4.0
POLM,43.462
TGIF2,28.962
RUNX1,135.025
AL359237.1,168.867
AC073648.3,1.0
AC092593.1,4.0
RNF130,105.194
SYNGAP1,24.0
C16orf72,414.27200000000005
DPM2,30.001
FAM117B,31.230999999999998
MIR181B2,0.0
MTND5P41,0.0
HUS1B,3.0
LINC00941,11.782
KIDINS220,205.78299999999996
AC091286.1,5.0
GPR35,12.012
AC026780.2,3.0
TRBV21OR9-2,0.0
NRM,10.0
AC069257.1,2.0
PCA3,54.36600000000001
MIR378A,0.0
TTTY13,4.0
ZSCAN9,16.0
RN7SL709P,3.4730000000000003
FYB2,94.0
AC112907.1,3.363
MIDN,89.0
LINC01993,21.886999999999997
ZCCHC7,46.00000000000001
AL031864.2,0.0
AC017099.1,6.0
MAML1,49.0
RN7SL542P,0.0
FZD7,8.0
TTPA,9.994
AKAP8,17.518
HNRNPA3P1,9.193
MIR509-1,0.0
TRIP13,21.933999999999997
FAU,62.831
METAP2,40.21900000000001
SPATA33,49.041
AC091057.3,20.0
ARSB,43.626000000000005
SNORD63B,0.0
AC106730.1,2.049
AC087501.5,34.019
ADGRB1,9.0
TRMT11,18.093
AC124067.4,13.0
AL162385.2,1.0
FGF2,26.033
AP002748.1,1.0
AP000943.4,0.0
AL591030.1,64.26100000000001
AP003461.1,0.0
AP000919.1,4.0
AL133464.1,12.0
TMEM167B,76.464
PLEC,157.00099999999998
AC103974.1,2.0
AC133561.3,4.0
TELO2,4.0
AC027702.1,8.658
AC107294.3,0.0
IFNA10,1.2329999999999999
HMGN1P30,0.0
AC021660.2,0.0
AL034399.1,0.0
AC010486.1,6.0
TCAF1,73.336
AC007663.3,4.0
TMEM216,7.3
SOX11,97.84899999999999
RNY3P8,0.0
CLN6,68.687
AC055860.1,0.0
RN7SKP292,2.0
RUBCN,64.105
VPS26BP1,13.0
SNORD116-26,4.9719999999999995
LIN7A,57.0
AC010127.1,40.237
FP325318.1,40.576
SLC47A1P1,7.0
AKR1B10,10.25
TBC1D3I,11.185
CDH22,16.0
MICAL2,229.045
MIR5092,0.0
ERLEC1,22.0
TEX43,2.0
AL513325.1,3.0
POGK,53.0
KRT8P3,0.0
RPL37,176.038
RN7SKP271,2.0
AC104135.1,5.2010000000000005
SBK1,49.769
MIR515-1,0.0
MICE,4.0
FGF3,0.0
C12orf56,41.887
GS1-279B7.1,32.613
DEDD,15.000000000000002
KANK1P1,8.0
AC097533.1,0.0
AL049840.2,0.0
TRIM25,275.64300000000003
LNX1,15.0
AL157884.3,4.0
OCIAD1,51.663
DUS3L,9.0
AC012485.2,1.0
MIR1273C,1.0
ENPP4,30.0
FREM1,55.0
AC006146.1,3.57
RASA2-IT1,12.947000000000001
AL356489.1,2.0
LAMTOR1,29.001
DCUN1D2,48.008
PGRMC2,17.0
S100A11P2,0.0
FAM95C,7.0
LDB3,50.93899999999999
AP002833.3,39.400999999999996
LINC00378,1.0
MTRNR2L11,10.0
FAM76B,36.0
AL731567.1,0.0
MKNK2,132.0
RNA5SP25,57.0
TUFM,10.0
SNHG22,293.978
RABL2B,64.724
GPC5,3.0
AL157407.1,1.0
ART3,32.739
AL390061.1,0.0
LINC01411,21.887999999999998
MBD3L2B,0.0
NPM1P34,0.0
SUMO2P19,0.0
AC025750.1,2.0
MIR3197,0.0
SLC2A3P2,14.0
SAP30,6.0
AL135752.1,0.0
IL10,3.846
AC074085.2,4.0
ADCY4,29.518
CCL15-CCL14,0.0
PCK1,28.672
COX6CP1,1.0
LINC00906,22.104
FBN2,52.0
RPL29P14,0.0
SARM1,29.523000000000003
AL031666.2,15.75
AC096588.1,13.738
NCMAP,34.661
CADM4,11.999999999999998
AL512785.2,0.0
AC092651.1,7.443
GDF9,9.0
LSM5,54.173
F2RL3,58.29
AC118758.1,2.489
TMEM246,9.0
AC004584.3,19.253
DAXX,33.0
AL365223.1,3.0
SNORD88,0.0
RN7SL674P,16.738
AL050338.2,12.0
GNB1,88.02799999999999
AC110373.1,25.677
AL512599.1,0.0
FEN1P1,3.0
MCRIP2P2,0.0
AC068756.1,0.0
AC112243.1,10.0
AC145138.1,9.825
AC004453.2,13.0
MASTL,18.0
CRNKL1,29.0
AC025576.1,1.0
AC010615.2,112.69200000000001
AC145285.6,2.0
TLX1NB,11.0
OR4F29,16.0
SSTR5,1.0
AC106886.3,8.0
AC079355.2,3.0
RN7SL870P,3.4789999999999996
AC119751.3,3.763
AP005117.1,6.0
AC005625.1,0.0
GH1,5.0
DCDC2,23.958999999999996
RNU7-51P,0.0
DIRAS1,12.0
AC092117.1,32.465
AC100756.3,0.0
AF241728.1,9.0
RPL23AP92,0.0
AL161729.4,3.0
MIR214,0.0
BCL2,95.00000000000001
AC007967.2,0.0
AL359715.3,17.0
XXYLT1-AS1,0.0
AC011773.3,7.507999999999999
AL645939.1,0.0
C3orf79,1.0
MIR6752,0.0
AP003555.2,11.147
SMAD5-AS1_1,0.0
AC022882.1,3.0
SNORA9,70.97399999999999
SLC10A2,28.0
HLCS-IT1,0.0
RSF1-IT2,13.853
JARID2-AS1,0.0
PCDHB7,20.195
AC073508.2,0.0
COPS3,31.206
AC023790.2,4.0
SSBP3,35.791
RNU6-55P,0.0
TMEM50B,74.136
MIR548AP,4.0
ALDH7A1P4,0.0
TDRD9,13.0
AC009901.2,0.0
DNAJB2,43.0
IGHV2-5,3.0
OR7E91P,0.0
WDCP,15.0
RNA5SP374,0.0
BRD7P4,7.577000000000001
SCAF1,14.0
AL359198.1,1.0
ZBTB38,76.074
SPR,4.0
AC027328.1,3.0
PCDHA6,7.0
SNORD115-17,1.0
RNU6-874P,0.0
NPY,1.0
AC006330.1,42.412
AP000695.2,1.0
HSPE1P21,8.0
SFT2D3,34.361999999999995
AL353621.2,0.0
NPM1P49,0.0
YRDC,13.0
AC034102.4,7.0
AC040970.1,9.0
SP110,67.20400000000001
BEND3P2,2.0
RNA5SP292,1.0
PIGZ,5.0
GAPDHP23,0.0
AC016968.1,2.0
RNU4-43P,0.0
SAC3D1,8.0
GOLGA8B,49.44
AC023968.2,4.0
ZNF649,46.288000000000004
RPL34P29,0.0
AC005357.1,1.0
AC112493.1,3.415
ATP5J2-PTCD1,0.0
RNA5SP498,0.0
AC012451.1,5.0
ADAMTS2,24.604
LRP4-AS1,3.117
KRT18P31,9.0
RPL37P25,1.0
RPS10P2,1.0
RN7SL616P,1.0
IGLJ4,0.0
BX682237.1,0.0
CCDC191,21.0
TNIP2,8.0
AL512324.1,0.0
AC112200.2,5.517
SNORD116-11,0.0
AC231759.1,2.0
IGLL5,5.339
RNA5SP455,0.0
RNU6-836P,0.0
AC092155.2,2.411
GPT,3.0
AC135782.3,2.0
FOXA1,6.0
SMCR2,2.0
AC037198.1,0.0
RN7SL620P,0.0
AP001542.2,1.0
ZNF75D,18.0
AC063980.1,2.6889999999999996
AC097359.3,5.0
AC105265.3,17.0
VWA8P1,0.0
OR52I2,27.0
C1QTNF9,15.984000000000002
ARFRP1,29.0
TTC30A,18.0
PSMC1P1,0.0
ABHD12,8.0
AL365214.2,14.103
NUTF2P3,0.0
RNU6-476P,0.0
AL139300.1,0.0
AC104229.1,1.0
KCTD9P6,2.0
AP001858.2,2.0
CPNE4,17.999000000000002
RNY4P7,0.0
AC233702.1,3.502
AC112778.1,0.0
AL031123.1,1.0
AC010136.1,0.0
LARS,83.74499999999999
RNA5SP200,0.0
AC009121.1,1.0
ISCA1P1,4.526
DPPA5,1.0
AC074348.1,0.0
AL445584.2,10.0
AP000439.1,0.0
AC025262.2,22.621
DRP2,16.0
ZNF202,12.998999999999999
AC005326.1,0.0
NAGPA,39.724
OR5K2,1.0
CERNA3,1.0
AC006455.6,0.0
LINC01671,40.455
AC004840.2,6.0
RNA5SP238,0.0
AC091179.3,0.0
AC016839.1,4.0
Z97832.1,0.0
SSX3,18.061
AC133961.1,0.0
PHOSPHO1,121.99999999999999
IGHV1-17,0.0
TMEM52,0.0
FGFR3,15.133
AL161911.2,5.0
GALNT6,35.358
AL356311.1,2.0
AL391097.2,1.0
RNU6-1192P,0.0
SAYSD1,25.0
AP000550.3,0.0
SERPING1,12.001000000000001
GPR25,0.0
AC037459.4,0.0
AC069257.3,0.0
AL023875.1,354.251
ANXA2,83.69800000000001
H2BFWT,1.0
GDAP1L1,7.0
ITIH6,1.0
SUCLG2-AS1,21.268
USP30,13.0
RNU4-17P,0.0
AC093802.1,45.468
DQX1,9.0
FGD3,127.001
AP002373.1,3.1060000000000003
QTRT1,20.357999999999997
CFL1P7,4.0
CD93,144.188
MT-ND1,358.764
MTND1P7,0.0
OR5F2P,2.0
MPHOSPH8,55.144999999999996
RSPH9,6.0
AC099506.2,0.0
AL390026.1,0.0
ZFHX4,71.0
AC069544.1,6.025
RRM2P2,0.0
AC092106.2,4.0
AC099518.4,6.35
MIR627,0.0
KLHL2P1,1.954
C16orf52,42.0
AC104653.1,2.0
RPL39P25,1.6219999999999999
MT2A,4.0
AC006158.1,0.0
LCNL1,1.0
ADAMDEC1,4.0
FTH1P16,0.0
FBXO40,23.087
ABCD2,21.0
RNU6-294P,0.0
MRPL9,1.0
AC034205.2,5.0
CST6,2.0
AC027139.1,0.0
AC018846.1,0.0
AC007923.3,1.0
DYNLL1P5,0.0
AC008967.1,0.0
EWSAT1,9.93
TFP1,0.0
RBPJ,129.02200000000002
AC006013.1,11.459000000000001
AL772337.1,8.368
NAV2-AS2,0.0
ZNF207,401.6940000000001
AL592436.1,1.0
PGM5P4,0.0
AC066615.1,611.593
RN7SKP230,7.027
AC012464.1,3.0
Z97989.1,6.0
AC098614.4,0.0
RN7SL52P,0.0
CBX3P6,9.0
AL353678.1,0.0
C19orf68,25.0
VENTXP5,1.0
AC025822.2,9.057
AC010198.2,1.0
DUX4L31,1.0
MIR1262,3.0
AC108667.1,0.0
AC026774.2,3.0
VN1R42P,0.0
EPHA5-AS1,5.0
LINC02484,5.0
RNU4-92P,0.0
IGKV2D-14,0.0
MIR3188,0.0
SCFD2,14.0
DNAAF3,6.0
CA6,19.362000000000002
LINC00115,6.228
KRT8P19,4.0
AC010967.1,0.0
AC091304.3,11.841
OR5AC4P,2.0
AL773545.1,1.078
DOCK1,27.000000000000004
MIR616,1.0
MATN2,28.815
LINC00350,1.0
EPOR,11.0
AC007336.1,19.0
RNU6-174P,0.0
PPIAP7,1.273
AL121950.1,137.145
AC239600.1,0.0
RN7SL262P,4.164
GAPDHP26,1.0
AC007405.3,3.0
RNA5SP84,0.0
RNMTL1P1,0.0
SDC2,21.0
RHAG,27.0
GHITM,47.0
FAM219B,53.17100000000001
AC124287.1,21.585
EEF2KMT,4.035
AL035413.2,0.0
GSPT1,346.56700000000006
PLXDC1,37.434
USP9YP2,6.0
AC126696.1,1.619
RPL18AP2,0.0
MIR8055,0.0
LINC02008,6.0
FDPSP8,2.0
OLA1,56.504999999999995
AC008494.3,0.0
AL079341.1,2.0
AL158064.1,7.0
AL033381.1,7.0
SMIM30,26.999
PAPOLG,86.06
BX284668.2,12.344000000000001
MTND4P12,0.0
AC022296.1,0.0
CYP4F29P,4.302
AC022001.1,1.0
RNA5SP197,0.0
RNU6V,0.0
AC004009.2,2.0
LINC00927,14.358
LINC01802,5.0
AC211433.2,0.0
PRPF19P1,0.0
C10orf71-AS1,1.0
PIGV,13.0
CD22,46.30799999999999
AC090241.1,1.182
ZNF462,51.013999999999996
GPRIN2,6.0
AC005104.2,4.0
SYT3,10.0
AP2B1,40.651
TMEM37,2.0
LINC01991,0.0
AC068790.1,0.0
UTP11,59.81400000000001
ADAM9,55.99999999999999
AC114321.1,5.0
HMGN2P11,4.0
MUC19,131.554
DNAJB13,17.094
MIR3142HG,10.0
FAM221A,109.049
UNC79,40.713
AC027313.1,5.0
IGJP1,2.0
AC087667.1,45.387
GPR180,36.0
EPC1,171.226
AC135782.2,0.0
HCG22,4.0
AMBRA1,37.0
AC005790.1,0.0
AC008415.1,3.0
HLA-DMA,25.0
RN7SL447P,4.0
AC026979.3,3.3310000000000004
AC011330.2,10.0
PLEKHH3,48.954
MIR100,0.0
AP000873.3,3.0
RN7SL370P,1.053
FICD,7.0
FFAR1,5.225
AC008537.2,4.0
FBP2,3.0
AC006511.2,2.0
AC007000.1,1.07
CLMP,35.925
AC138907.1,0.0
AP000550.4,0.0
AC144522.1,3.633
AC079145.1,2.0
ZNF248,27.448999999999998
MIR6892,2.0
MIR3611,0.0
FTOP1,4.0
NFU1,11.0
LINC01326,8.0
C19orf54,17.043
AC021237.1,8.0
AC104071.1,5.012
DCTN4,73.277
HOXB1,4.0
EPG5,83.202
HSD17B7P1,1.0
AC100848.1,1.0
NUGGC,70.09100000000001
MLLT6,109.735
TSPAN9,19.0
HNRNPA3P14,8.234
RPL36AP48,2.0
AL662789.1,7.066
OR13C2,0.0
DOK2,13.0
RN7SKP200,4.0
AC067852.7,1.0
AC017074.1,2.006
AC010141.2,9.551
RNU6-1325P,0.0
AL353718.1,2.0
AC055716.3,2.0
ZNF280C,8.289
CHRM3-AS2,21.157
LINC02563,3.0
TIMD4,3.0
AC007115.1,0.0
AC003687.1,2.0
RBMY3AP,4.0
DEFB136,2.0
WT1-AS_3,0.0
KCNJ2-AS1,9.0
IGHG2,2.9539999999999997
UG0898H09,63.539
AC020629.1,3.0
